timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
17500;946.0;65.0;881.0
17600;946.0;65.0;881.0
17700;1066.0;65.0;1001.0
17800;831.0;70.0;761.0
17900;946.0;65.0;881.0
18000;1106.0;65.0;1041.0
18100;1153.5;72.5;1081.0
18200;1026.0;65.0;961.0
18300;1021.0;60.0;961.0
18400;1031.0;70.0;961.0
18500;1031.0;70.0;961.0
18600;1151.0;70.0;1081.0
18700;1133.5;52.5;1081.0
18800;1031.0;70.0;961.0
18900;893.5;52.5;841.0
19000;1076.0;75.0;1001.0
19100;1111.0;70.0;1041.0
19200;1106.0;65.0;1041.0
19300;1106.0;65.0;1041.0
19400;1106.0;65.0;1041.0
19500;986.0;65.0;921.0
19600;986.0;65.0;921.0
19700;978.5;57.5;921.0
19800;1068.5;27.5;1041.0
19900;958.0;77.0;881.0
20000;1038.0;77.0;961.0
20100;1318.0;77.0;1241.0
20200;1327.0;86.0;1241.0
20300;1304.5;63.5;1241.0
20400;1189.0;68.0;1121.0
20500;1189.0;68.0;1121.0
20600;1189.0;68.0;1121.0
20700;1180.0;59.0;1121.0
20800;1309.0;68.0;1241.0
20900;1189.0;68.0;1121.0
21000;1238.0;77.0;1161.0
21100;1229.0;68.0;1161.0
21200;1242.0;41.0;1201.0
21300;1278.0;77.0;1201.0
21400;1278.0;77.0;1201.0
21500;1309.5;108.5;1201.0
21600;1278.0;77.0;1201.0
21700;1278.0;77.0;1201.0
21800;1398.0;77.0;1321.0
21900;1398.0;77.0;1321.0
22000;1318.0;77.0;1241.0
22100;1358.0;77.0;1281.0
22200;1353.5;72.5;1281.0
22300;1353.5;72.5;1281.0
22400;1358.0;77.0;1281.0
22500;1358.0;77.0;1281.0
22600;1367.0;86.0;1281.0
22700;1389.5;108.5;1281.0
22800;1349.0;68.0;1281.0
22900;1358.0;77.0;1281.0
23000;1398.0;77.0;1321.0
23100;998.0;77.0;921.0
23200;1393.0;32.0;1361.0
23300;1429.0;68.0;1361.0
23400;1424.5;63.5;1361.0
23500;1438.0;77.0;1361.0
23600;1424.5;63.5;1361.0
23700;1429.0;68.0;1361.0
23800;1429.0;68.0;1361.0
23900;1544.5;63.5;1481.0
24000;1598.0;77.0;1521.0
24100;1398.0;77.0;1321.0
24200;1522.5;81.5;1441.0
24300;1527.0;86.0;1441.0
24400;1437.0;-4.0;1441.0
24500;1554.0;113.0;1441.0
24600;1527.0;86.0;1441.0
24700;1518.0;77.0;1441.0
24800;1425.0;104.0;1321.0
24900;1545.0;104.0;1441.0
25000;1603.0;122.0;1481.0
25100;1625.0;104.0;1521.0
25200;1745.0;104.0;1641.0
25300;1625.0;104.0;1521.0
25400;1625.0;104.0;1521.0
25500;1203.0;122.0;1081.0
25600;1763.0;122.0;1641.0
25700;1625.0;104.0;1521.0
25800;1514.0;113.0;1401.0
25900;1505.0;104.0;1401.0
26000;1563.0;122.0;1441.0
26100;1723.0;122.0;1601.0
26200;1705.0;104.0;1601.0
26300;1825.0;104.0;1721.0
26400;1576.0;95.0;1481.0
26500;2123.0;122.0;2001.0
26600;1843.0;122.0;1721.0
26700;1723.0;122.0;1601.0
26800;1724.0;3.0;1721.0
26900;1841.0;120.0;1721.0
27000;1881.0;120.0;1761.0
27100;1801.0;120.0;1681.0
27200;1801.0;120.0;1681.0
27300;1921.0;120.0;1801.0
27400;1801.0;120.0;1681.0
27500;1801.0;120.0;1681.0
27600;1801.0;120.0;1681.0
27700;1801.0;120.0;1681.0
27800;1801.0;120.0;1681.0
27900;1895.0;94.0;1801.0
28000;1813.0;212.0;1601.0
28100;1863.0;102.0;1761.0
28200;1885.0;124.0;1761.0
28300;1885.0;124.0;1761.0
28400;1732.0;91.0;1641.0
28500;1852.0;91.0;1761.0
28600;1852.0;91.0;1761.0
28700;2067.0;146.0;1921.0
28800;1885.0;124.0;1761.0
28900;1885.0;124.0;1761.0
29000;1958.0;157.0;1801.0
29100;2118.0;157.0;1961.0
29200;2085.0;124.0;1961.0
29300;1965.0;124.0;1841.0
29400;1965.0;124.0;1841.0
