timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
67000;5903.0;1175.0;4728.0
67100;5903.0;1175.0;4728.0
67200;5903.0;1175.0;4728.0
67300;5903.0;1175.0;4728.0
67400;5890.0;1162.0;4728.0
67500;5943.0;1175.0;4768.0
67600;5983.0;1175.0;4808.0
67700;5996.0;1188.0;4808.0
67800;5996.0;1188.0;4808.0
67900;6009.0;1201.0;4808.0
68000;6033.0;1225.0;4808.0
68100;5893.0;1205.0;4688.0
68200;6183.0;1215.0;4968.0
68300;6173.0;1205.0;4968.0
68400;6173.0;1205.0;4968.0
68500;6053.0;1205.0;4848.0
68600;6053.0;1205.0;4848.0
68700;6093.0;1205.0;4888.0
68800;6063.0;1175.0;4888.0
68900;6098.0;1210.0;4888.0
69000;5978.0;1210.0;4768.0
69100;6078.0;1190.0;4888.0
69200;5958.0;1190.0;4768.0
69300;6093.0;1205.0;4888.0
69400;6098.0;1210.0;4888.0
69500;6138.0;1210.0;4928.0
69600;6183.0;1215.0;4968.0
69700;6173.0;1205.0;4968.0
69800;6283.0;1195.0;5088.0
69900;6043.0;1195.0;4848.0
70000;5723.0;1195.0;4528.0
70100;6283.0;1195.0;5088.0
70200;6038.0;1190.0;4848.0
70300;6163.0;1195.0;4968.0
70400;6618.0;1210.0;5408.0
70500;6203.0;1195.0;5008.0
70600;6258.0;1210.0;5048.0
70700;6253.0;1205.0;5048.0
70800;6253.0;1205.0;5048.0
70900;6253.0;1205.0;5048.0
71000;6373.0;1205.0;5168.0
71100;6253.0;1205.0;5048.0
71200;6213.0;1165.0;5048.0
71300;6263.0;1215.0;5048.0
71400;6133.0;1205.0;4928.0
71500;5798.0;1190.0;4608.0
71600;6438.0;1190.0;5248.0
71700;6463.0;1215.0;5248.0
71800;6333.0;1205.0;5128.0
71900;6323.0;1195.0;5128.0
72000;6318.0;1190.0;5128.0
72100;6313.0;1185.0;5128.0
72200;6483.0;1195.0;5288.0
72300;6403.0;1115.0;5288.0
72400;6343.0;1215.0;5128.0
72500;6393.0;1225.0;5168.0
72600;6403.0;1195.0;5208.0
72700;6403.0;1195.0;5208.0
72800;6128.0;1080.0;5048.0
72900;6438.0;1230.0;5208.0
73000;6438.0;1230.0;5208.0
73100;5998.0;1230.0;4768.0
73200;6463.0;1255.0;5208.0
73300;6463.0;1255.0;5208.0
73400;6318.0;1230.0;5088.0
73500;6318.0;1230.0;5088.0
73600;6518.0;1230.0;5288.0
73700;6518.0;1230.0;5288.0
73800;6518.0;1230.0;5288.0
73900;6310.5;1142.5;5168.0
74000;6327.0;1039.0;5288.0
74100;6530.0;1242.0;5288.0
74200;6530.0;1242.0;5288.0
74300;6530.0;1242.0;5288.0
74400;6530.0;1242.0;5288.0
74500;6541.0;1213.0;5328.0
74600;6697.0;1329.0;5368.0
74700;6686.5;1198.5;5488.0
74800;6730.0;1242.0;5488.0
74900;6610.0;1242.0;5368.0
75000;6748.0;1260.0;5488.0
75100;6628.0;1260.0;5368.0
75200;6508.0;1260.0;5248.0
75300;6680.5;1312.5;5368.0
75400;6560.5;1312.5;5248.0
75500;6720.5;1312.5;5408.0
75600;6708.0;1260.0;5448.0
75700;6708.0;1260.0;5448.0
75800;6760.5;1312.5;5448.0
75900;6708.0;1260.0;5448.0
76000;6868.0;1260.0;5608.0
76100;6673.0;1225.0;5448.0
76200;6833.0;1225.0;5608.0
76300;6715.0;1267.0;5448.0
76400;6595.0;1267.0;5328.0
76500;6983.5;1495.5;5488.0
76600;6941.0;1413.0;5528.0
76700;7275.0;1347.0;5928.0
76800;6842.0;1314.0;5528.0
76900;6875.0;1347.0;5528.0
77000;7028.0;1380.0;5648.0
77100;6875.0;1347.0;5528.0
77200;7035.0;1347.0;5688.0
77300;7134.0;1446.0;5688.0
77400;6908.0;1380.0;5528.0
77500;6931.5;1363.5;5568.0
77600;6988.0;1380.0;5608.0
77700;6828.0;1380.0;5448.0
77800;6789.0;1181.0;5608.0
77900;6969.0;1361.0;5608.0
78000;6989.0;1381.0;5608.0
78100;7049.0;1441.0;5608.0
