timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
275400;27241.0;5792.0;21449.0
275500;27241.0;5792.0;21449.0
275600;27361.0;5792.0;21569.0
275700;27251.0;5762.0;21489.0
275800;27251.0;5762.0;21489.0
275900;27281.0;5792.0;21489.0
276000;27281.0;5792.0;21489.0
276100;27296.0;5807.0;21489.0
276200;27341.0;5732.0;21609.0
276300;27341.0;5852.0;21489.0
276400;27114.0;5585.0;21529.0
276500;27194.0;5585.0;21609.0
276600;27114.0;5585.0;21529.0
276700;27209.5;5760.5;21449.0
276800;27368.5;5799.5;21569.0
276900;27349.0;5780.0;21569.0
277000;27229.0;5780.0;21449.0
277100;27307.0;5858.0;21449.0
277200;27388.0;5819.0;21569.0
277300;27388.0;5819.0;21569.0
277400;27447.5;5838.5;21609.0
277500;27428.0;5819.0;21609.0
277600;27467.0;5858.0;21609.0
277700;27627.0;5858.0;21769.0
277800;27507.0;5858.0;21649.0
277900;27624.0;5975.0;21649.0
278000;27507.0;5858.0;21649.0
278100;27627.0;5858.0;21769.0
278200;27546.0;5897.0;21649.0
278300;27546.0;5897.0;21649.0
278400;27546.0;5897.0;21649.0
278500;27586.0;5897.0;21689.0
278600;27586.0;5897.0;21689.0
278700;28145.0;5936.0;22209.0
278800;27626.0;5897.0;21729.0
278900;27626.0;5897.0;21729.0
279000;27626.0;5897.0;21729.0
279100;27684.5;5955.5;21729.0
279200;27626.0;5897.0;21729.0
279300;27746.0;5897.0;21849.0
279400;27705.0;5936.0;21769.0
279500;27666.0;5897.0;21769.0
279600;27666.0;5897.0;21769.0
279700;27705.0;5936.0;21769.0
279800;27923.5;5994.5;21929.0
279900;27625.0;5936.0;21689.0
280000;27706.0;5897.0;21809.0
280100;27706.0;5897.0;21809.0
280200;27706.0;5897.0;21809.0
280300;27527.5;5838.5;21689.0
280400;27668.0;5819.0;21849.0
280500;27728.5;5799.5;21929.0
280600;27707.0;5858.0;21849.0
280700;27547.0;5858.0;21689.0
280800;27786.0;5897.0;21889.0
280900;27746.5;5857.5;21889.0
281000;27787.5;5898.5;21889.0
281100;27726.0;5837.0;21889.0
281200;27726.0;5837.0;21889.0
281300;27726.0;5837.0;21889.0
281400;27766.0;5837.0;21929.0
281500;27622.5;5693.5;21929.0
281600;27704.5;5775.5;21929.0
281700;27806.0;5837.0;21969.0
281800;27926.0;5837.0;22089.0
281900;27539.5;5570.5;21969.0
282000;27419.5;5570.5;21849.0
282100;27683.0;5714.0;21969.0
282200;27765.0;5796.0;21969.0
282300;27765.0;5796.0;21969.0
282400;27926.0;5837.0;22089.0
282500;27913.0;5824.0;22089.0
282600;27833.0;5824.0;22009.0
282700;27876.0;5827.0;22049.0
282800;27876.0;5827.0;22049.0
282900;27954.0;5905.0;22049.0
283000;27954.0;5905.0;22049.0
283100;28012.5;5963.5;22049.0
283200;27915.0;5866.0;22049.0
283300;28012.5;5963.5;22049.0
283400;28033.0;5944.0;22089.0
283500;28033.0;5944.0;22089.0
283600;28033.0;5944.0;22089.0
283700;28073.0;5944.0;22129.0
283800;28073.0;5944.0;22129.0
283900;27992.0;5983.0;22009.0
284000;28112.0;5983.0;22129.0
284100;28053.5;5924.5;22129.0
284200;28112.0;5983.0;22129.0
284300;27953.0;5944.0;22009.0
284400;28193.0;5944.0;22249.0
284500;28054.5;5885.5;22169.0
284600;28233.0;5944.0;22289.0
284700;28153.0;5944.0;22209.0
284800;28153.0;5944.0;22209.0
284900;28153.0;5944.0;22209.0
285000;28072.0;5983.0;22089.0
285100;28033.0;5944.0;22089.0
285200;27955.0;5866.0;22089.0
285300;28231.0;6022.0;22209.0
285400;28212.5;5963.5;22249.0
285500;28310.0;6061.0;22249.0
285600;28310.0;6061.0;22249.0
285700;28233.0;5944.0;22289.0
285800;28272.0;5983.0;22289.0
285900;28252.5;5963.5;22289.0
286000;28353.0;5944.0;22409.0
286100;27713.0;5944.0;21769.0
286200;28233.0;5944.0;22289.0
286300;28073.0;5944.0;22129.0
286400;28331.5;6002.5;22329.0
286500;28273.0;5944.0;22329.0
286600;28451.5;6002.5;22449.0
286700;28352.0;5983.0;22369.0
286800;28352.0;5983.0;22369.0
286900;28413.5;5924.5;22489.0
287000;28313.0;5944.0;22369.0
287100;28491.5;6002.5;22489.0
287200;28193.0;5944.0;22249.0
287300;28254.5;5885.5;22369.0
287400;28374.5;5885.5;22489.0
287500;28273.0;5944.0;22329.0
287600;28473.0;5944.0;22529.0
287700;28393.0;5944.0;22449.0
287800;28393.0;5944.0;22449.0
287900;28393.0;5944.0;22449.0
288000;27954.0;5905.0;22049.0
288100;28315.0;5866.0;22449.0
288200;28234.0;5905.0;22329.0
288300;28234.0;5905.0;22329.0
288400;28452.5;5963.5;22489.0
288500;28491.5;6002.5;22489.0
288600;28433.0;5944.0;22489.0
288700;28437.0;5788.0;22649.0
288800;28434.0;5905.0;22529.0
288900;28314.0;5905.0;22409.0
289000;28353.0;5944.0;22409.0
289100;28411.5;6002.5;22409.0
289200;28473.0;5944.0;22529.0
289300;28512.0;5983.0;22529.0
289400;28261.0;5692.0;22569.0
289500;28531.0;5962.0;22569.0
289600;28606.0;5917.0;22689.0
289700;28458.5;5849.5;22609.0
289800;28646.0;5917.0;22729.0
289900;28526.0;5917.0;22609.0
290000;28458.5;5849.5;22609.0
290100;28526.0;5917.0;22609.0
290200;28338.5;5849.5;22489.0
290300;28481.0;5872.0;22609.0
290400;28646.0;5917.0;22729.0
290500;28668.5;5939.5;22729.0
290600;28641.0;5872.0;22769.0
290700;28628.5;5939.5;22689.0
290800;28681.0;5872.0;22809.0
290900;28561.0;5872.0;22689.0
291000;28606.0;5917.0;22689.0
291100;28606.0;5917.0;22689.0
291200;28726.0;5917.0;22809.0
291300;28418.5;5849.5;22569.0
291400;28667.0;5938.0;22729.0
291500;28715.0;5986.0;22729.0
291600;28763.0;5914.0;22849.0
291700;28755.0;5986.0;22769.0
291800;28707.0;5938.0;22769.0
291900;28707.0;5938.0;22769.0
292000;28659.0;6010.0;22649.0
292100;28707.0;5938.0;22769.0
292200;28467.0;5698.0;22769.0
292300;28875.0;5986.0;22889.0
292400;28723.0;5914.0;22809.0
292500;28619.0;5890.0;22729.0
292600;28699.0;5890.0;22809.0
292700;28739.0;5890.0;22849.0
292800;28739.0;5890.0;22849.0
292900;28739.0;5890.0;22849.0
293000;28643.0;5794.0;22849.0
293100;28787.0;5938.0;22849.0
293200;28787.0;5938.0;22849.0
293300;28691.0;5842.0;22849.0
293400;28691.0;5842.0;22849.0
293500;28899.0;6010.0;22889.0
293600;28779.0;5890.0;22889.0
293700;28419.0;5890.0;22529.0
293800;28651.0;5842.0;22809.0
293900;28771.0;5842.0;22929.0
294000;28819.0;5890.0;22929.0
294100;28939.0;5890.0;23049.0
294200;28819.0;5890.0;22929.0
294300;28771.0;5842.0;22929.0
294400;28859.0;5890.0;22969.0
294500;28955.0;5986.0;22969.0
294600;28851.0;5962.0;22889.0
294700;28779.0;5890.0;22889.0
294800;28899.0;6010.0;22889.0
294900;28899.0;5890.0;23009.0
295000;28947.0;5938.0;23009.0
295100;28947.0;5938.0;23009.0
295200;28899.0;6010.0;22889.0
295300;29019.0;6010.0;23009.0
295400;29035.0;5986.0;23049.0
295500;29035.0;5986.0;23049.0
295600;28987.0;5938.0;23049.0
295700;29075.0;5986.0;23089.0
295800;29195.0;5986.0;23209.0
295900;29075.0;5986.0;23089.0
296000;29075.0;5986.0;23089.0
296100;29075.0;5986.0;23089.0
296200;29075.0;5986.0;23089.0
296300;29075.0;5986.0;23089.0
296400;29195.0;5986.0;23209.0
296500;29195.0;5986.0;23209.0
296600;29235.0;5986.0;23249.0
296700;29275.0;5986.0;23289.0
296800;29107.0;5938.0;23169.0
296900;29179.0;5890.0;23289.0
297000;29170.0;6001.0;23169.0
297100;29227.0;6178.0;23049.0
297200;29062.0;6013.0;23049.0
297300;29203.0;6034.0;23169.0
297400;29258.0;6049.0;23209.0
297500;29223.0;6094.0;23129.0
297600;29178.0;6049.0;23129.0
297700;29283.0;6034.0;23249.0
297800;29283.0;6034.0;23249.0
297900;29463.0;6094.0;23369.0
298000;29343.0;6094.0;23249.0
298100;29313.0;6064.0;23249.0
298200;29313.0;6064.0;23249.0
298300;29313.0;6064.0;23249.0
298400;29313.0;6064.0;23249.0
298500;29228.0;6019.0;23209.0
298600;29323.0;6034.0;23289.0
298700;29363.0;6034.0;23329.0
298800;29378.0;6049.0;23329.0
298900;29363.0;6034.0;23329.0
299000;29363.0;6034.0;23329.0
299100;29243.0;6034.0;23209.0
299200;29363.0;6034.0;23329.0
299300;29363.0;6034.0;23329.0
299400;29483.0;6034.0;23449.0
299500;29447.0;6078.0;23369.0
299600;29447.0;6078.0;23369.0
299700;29447.0;6078.0;23369.0
299800;29487.0;6078.0;23409.0
299900;29487.0;6078.0;23409.0
300000;29487.0;6078.0;23409.0
300100;29487.0;6078.0;23409.0
300200;29519.0;6110.0;23409.0
300300;29519.0;6110.0;23409.0
300400;29439.0;6110.0;23329.0
300500;29447.0;5998.0;23449.0
300600;29511.0;6062.0;23449.0
300700;29599.0;6110.0;23489.0
300800;29567.0;6078.0;23489.0
300900;29615.0;6126.0;23489.0
301000;29199.0;6110.0;23089.0
301100;29599.0;6110.0;23489.0
301200;29479.0;6110.0;23369.0
301300;29567.0;6078.0;23489.0
301400;29687.0;6158.0;23529.0
301500;29607.0;6078.0;23529.0
301600;29713.5;6184.5;23529.0
301700;29774.0;6205.0;23569.0
301800;29774.0;6205.0;23569.0
301900;29894.0;6205.0;23689.0
302000;29774.0;6205.0;23569.0
302100;29856.0;6287.0;23569.0
302200;29815.0;6246.0;23569.0
302300;29856.0;6287.0;23569.0
302400;29793.5;6184.5;23609.0
302500;29614.0;6205.0;23409.0
302600;29614.0;6205.0;23409.0
302700;29918.5;6389.5;23529.0
302800;30055.0;6406.0;23649.0
302900;30055.0;6406.0;23649.0
303000;29902.0;6253.0;23649.0
303100;29936.0;6287.0;23649.0
303200;30022.0;6253.0;23769.0
303300;29782.0;6253.0;23529.0
303400;29925.0;6236.0;23689.0
303500;29862.0;6253.0;23609.0
303600;29891.0;6202.0;23689.0
303700;29982.0;6253.0;23729.0
303800;29982.0;6253.0;23729.0
303900;29982.0;6253.0;23729.0
304000;29982.0;6253.0;23729.0
304100;30067.0;6338.0;23729.0
304200;29862.0;6253.0;23609.0
304300;29862.0;6253.0;23609.0
304400;29954.0;6185.0;23769.0
304500;29839.0;6270.0;23569.0
304600;29988.0;6219.0;23769.0
304700;30028.0;6219.0;23809.0
304800;30028.0;6219.0;23809.0
304900;30028.0;6219.0;23809.0
305000;30028.0;6219.0;23809.0
305100;29994.0;6185.0;23809.0
305200;29994.0;6185.0;23809.0
305300;29908.0;6219.0;23689.0
305400;30068.0;6219.0;23849.0
305500;30148.0;6219.0;23929.0
305600;29668.0;6219.0;23449.0
305700;30108.0;6219.0;23889.0
305800;29988.0;6219.0;23769.0
305900;30074.0;6185.0;23889.0
306000;30502.0;6253.0;24249.0
306100;30211.0;6202.0;24009.0
306200;30150.0;6261.0;23889.0
306300;30190.0;6301.0;23889.0
306400;30310.0;6301.0;24009.0
306500;30212.5;6283.5;23929.0
306600;30300.0;6371.0;23929.0
306700;30425.0;6336.0;24089.0
306800;30305.0;6336.0;23969.0
306900;30357.5;6388.5;23969.0
307000;30255.0;6406.0;23849.0
307100;30150.0;6301.0;23849.0
307200;30340.0;6371.0;23969.0
307300;30375.0;6406.0;23969.0
307400;30380.0;6371.0;24009.0
307500;30180.0;6371.0;23809.0
307600;30450.0;6441.0;24009.0
307700;30450.0;6441.0;24009.0
307800;30490.0;6481.0;24009.0
307900;30050.0;6401.0;23649.0
308000;30590.0;6541.0;24049.0
308100;30370.0;6441.0;23929.0
308200;30350.0;6421.0;23929.0
308300;30370.0;6441.0;23929.0
308400;29950.0;6381.0;23569.0
308500;30590.0;6501.0;24089.0
308600;30570.0;6481.0;24089.0
308700;30610.0;6481.0;24129.0
308800;30450.0;6441.0;24009.0
308900;30570.0;6441.0;24129.0
309000;30650.0;6401.0;24249.0
309100;30450.0;6441.0;24009.0
309200;30530.0;6401.0;24129.0
309300;30550.0;6421.0;24129.0
309400;30690.0;6441.0;24249.0
309500;30690.0;6441.0;24249.0
309600;30690.0;6441.0;24249.0
309700;30530.0;6441.0;24089.0
309800;30650.0;6561.0;24089.0
309900;30650.0;6441.0;24209.0
310000;30713.0;6504.0;24209.0
310100;30744.0;6535.0;24209.0
310200;30744.0;6535.0;24209.0
310300;30881.0;6672.0;24209.0
310400;30876.0;6547.0;24329.0
310500;30808.5;6559.5;24249.0
310600;30821.0;6572.0;24249.0
310700;30836.0;6547.0;24289.0
310800;30836.0;6547.0;24289.0
310900;30859.0;6570.0;24289.0
311000;30849.5;6560.5;24289.0
311100;30849.5;6560.5;24289.0
311200;30478.0;6589.0;23889.0
311300;30998.0;6589.0;24409.0
311400;30918.0;6589.0;24329.0
311500;30918.0;6589.0;24329.0
311600;30937.0;6608.0;24329.0
311700;31289.5;6560.5;24729.0
311800;30939.0;6570.0;24369.0
311900;30996.0;6627.0;24369.0
312000;31019.0;6650.0;24369.0
312100;30850.0;6601.0;24249.0
312200;30886.5;6517.5;24369.0
312300;30886.5;6517.5;24369.0
312400;30986.0;6577.0;24409.0
312500;31020.0;6611.0;24409.0
312600;31140.0;6611.0;24529.0
312700;31026.0;6577.0;24449.0
312800;30906.0;6577.0;24329.0
312900;31043.0;6594.0;24449.0
313000;31060.0;6611.0;24449.0
313100;31057.0;6608.0;24449.0
313200;31057.0;6608.0;24449.0
313300;30937.5;6488.5;24449.0
313400;30995.0;6626.0;24369.0
313500;30995.0;6626.0;24369.0
313600;31139.0;6650.0;24489.0
313700;31091.0;6562.0;24529.0
313800;31321.0;6672.0;24649.0
313900;31234.0;6705.0;24529.0
314000;31201.0;6672.0;24529.0
314100;31201.0;6672.0;24529.0
314200;31223.0;6694.0;24529.0
314300;31059.0;6650.0;24409.0
314400;31321.0;6672.0;24649.0
314500;31241.0;6672.0;24569.0
314600;31208.0;6639.0;24569.0
314700;31281.0;6672.0;24609.0
314800;31281.0;6672.0;24609.0
314900;31379.0;6650.0;24729.0
315000;31379.0;6650.0;24729.0
315100;31139.0;6650.0;24489.0
315200;31248.0;6639.0;24609.0
315300;31248.0;6639.0;24609.0
315400;31321.0;6672.0;24649.0
315500;31321.0;6672.0;24649.0
315600;31180.0;6531.0;24649.0
315700;31325.0;6636.0;24689.0
315800;31250.0;6561.0;24689.0
315900;31265.0;6696.0;24569.0
316000;31325.0;6636.0;24689.0
316100;31355.0;6666.0;24689.0
316200;31325.0;6636.0;24689.0
316300;31430.0;6741.0;24689.0
316400;31430.0;6741.0;24689.0
316500;31395.0;6666.0;24729.0
316600;31395.0;6666.0;24729.0
316700;31395.0;6666.0;24729.0
316800;31435.0;6666.0;24769.0
316900;31555.0;6666.0;24889.0
317000;31450.0;6681.0;24769.0
317100;31435.0;6666.0;24769.0
317200;31360.0;6711.0;24649.0
317300;31615.0;6726.0;24889.0
317400;31450.0;6561.0;24889.0
317500;31510.0;6621.0;24889.0
317600;31425.0;6696.0;24729.0
317700;31365.0;6636.0;24729.0
317800;31545.0;6696.0;24849.0
317900;31515.0;6666.0;24849.0
318000;31515.0;6666.0;24849.0
318100;31635.0;6666.0;24969.0
318200;31515.0;6666.0;24849.0
318300;31350.0;6621.0;24729.0
318400;31635.0;6666.0;24969.0
318500;31555.0;6666.0;24889.0
318600;31555.0;6666.0;24889.0
318700;31715.0;6666.0;25049.0
318800;31700.0;6651.0;25049.0
318900;31595.0;6666.0;24929.0
319000;31595.0;6666.0;24929.0
319100;31595.0;6666.0;24929.0
319200;31550.0;6621.0;24929.0
319300;31625.0;6696.0;24929.0
319400;31485.0;6636.0;24849.0
319500;31635.0;6666.0;24969.0
319600;31635.0;6666.0;24969.0
319700;31525.0;6636.0;24889.0
319800;31525.0;6636.0;24889.0
319900;31555.0;6666.0;24889.0
320000;31570.0;6681.0;24889.0
320100;31705.0;6696.0;25009.0
320200;31585.0;6696.0;24889.0
320300;31735.0;6726.0;25009.0
320400;31825.0;6696.0;25129.0
320500;31790.0;6741.0;25049.0
320600;31760.0;6711.0;25049.0
320700;31830.0;6741.0;25089.0
320800;31710.0;6621.0;25089.0
320900;31857.0;6768.0;25089.0
321000;31857.0;6768.0;25089.0
321100;31857.0;6768.0;25089.0
321200;31857.0;6768.0;25089.0
321300;31737.0;6768.0;24969.0
321400;31897.0;6768.0;25129.0
321500;31897.0;6768.0;25129.0
321600;31897.0;6768.0;25129.0
321700;31969.0;6840.0;25129.0
321800;31937.0;6768.0;25169.0
321900;32057.0;6768.0;25289.0
322000;31937.0;6768.0;25169.0
322100;31937.0;6768.0;25169.0
322200;31937.0;6768.0;25169.0
322300;31925.0;6756.0;25169.0
322400;31949.0;6780.0;25169.0
322500;31897.0;6768.0;25129.0
322600;31897.0;6768.0;25129.0
322700;32017.0;6768.0;25249.0
322800;31861.0;6732.0;25129.0
322900;32017.0;6768.0;25249.0
323000;32017.0;6768.0;25249.0
323100;31981.0;6732.0;25249.0
323200;32377.0;6768.0;25609.0
323300;31993.0;6744.0;25249.0
323400;32057.0;6768.0;25289.0
323500;32019.0;6810.0;25209.0
323600;32129.0;6840.0;25289.0
323700;32169.0;6840.0;25329.0
323800;32124.0;6795.0;25329.0
323900;32124.0;6795.0;25329.0
324000;32199.0;6870.0;25329.0
324100;32289.0;6840.0;25449.0
324200;32169.0;6840.0;25329.0
324300;32169.0;6840.0;25329.0
324400;31964.0;6795.0;25169.0
324500;32164.0;6795.0;25369.0
324600;32195.0;6826.0;25369.0
324700;32419.0;6890.0;25529.0
324800;32299.0;6890.0;25409.0
324900;32179.0;6890.0;25289.0
325000;32182.0;6893.0;25289.0
325100;32302.0;6893.0;25409.0
325200;32261.5;6852.5;25409.0
325300;32261.5;6852.5;25409.0
325400;32181.5;6852.5;25329.0
325500;32435.5;6906.5;25529.0
325600;32367.5;6798.5;25569.0
325700;32341.5;6852.5;25489.0
325800;32289.0;6920.0;25369.0
325900;32302.5;6933.5;25369.0
326000;32382.0;6893.0;25489.0
326100;32502.0;6893.0;25609.0
326200;32422.5;6933.5;25489.0
326300;32382.0;6893.0;25489.0
326400;32422.0;6893.0;25529.0
326500;32342.0;6893.0;25449.0
326600;32395.0;6866.0;25529.0
326700;32582.0;6893.0;25689.0
326800;32448.5;6879.5;25569.0
326900;32462.0;6893.0;25569.0
327000;32394.5;6825.5;25569.0
327100;32381.0;6812.0;25569.0
327200;32609.0;6920.0;25689.0
327300;32514.5;6825.5;25689.0
327400;32515.5;6906.5;25609.0
327500;32448.0;6839.0;25609.0
327600;32835.0;6866.0;25969.0
327700;32515.0;6866.0;25649.0
327800;32395.0;6866.0;25529.0
327900;32462.5;6933.5;25529.0
328000;32449.0;6920.0;25529.0
328100;32569.0;6920.0;25649.0
328200;32689.0;6920.0;25769.0
328300;32609.5;6960.5;25649.0
328400;32582.0;6893.0;25689.0
328500;32969.0;6920.0;26049.0
328600;32756.0;6947.0;25809.0
328700;33036.0;6947.0;26089.0
328800;32649.0;6920.0;25729.0
328900;32622.0;6893.0;25729.0
329000;32712.0;6983.0;25729.0
329100;32712.0;6983.0;25729.0
329200;32748.0;7019.0;25729.0
329300;32748.0;7019.0;25729.0
329400;32788.0;7019.0;25769.0
329500;32788.0;7019.0;25769.0
329600;32926.0;7037.0;25889.0
329700;32672.0;6983.0;25689.0
329800;32700.0;7011.0;25689.0
329900;32820.0;7011.0;25809.0
330000;32700.0;7011.0;25689.0
330100;32868.0;7059.0;25809.0
330200;32700.0;7011.0;25689.0
330300;32862.0;7173.0;25689.0
330400;32736.0;7047.0;25689.0
330500;32882.0;7033.0;25849.0
330600;32901.0;7052.0;25849.0
330700;32896.0;7007.0;25889.0
330800;32911.0;7022.0;25889.0
330900;33076.0;7067.0;26009.0
331000;33076.0;7067.0;26009.0
331100;32911.0;7022.0;25889.0
331200;32911.0;7022.0;25889.0
331300;33076.0;7067.0;26009.0
331400;32966.0;7037.0;25929.0
331500;32996.0;7067.0;25929.0
331600;32996.0;7067.0;25929.0
331700;33006.0;7037.0;25969.0
331800;33092.0;7123.0;25969.0
331900;33015.0;7046.0;25969.0
332000;33092.0;7123.0;25969.0
332100;33081.0;7112.0;25969.0
332200;33070.0;7101.0;25969.0
332300;33070.0;7101.0;25969.0
332400;33110.0;7101.0;26009.0
332500;33110.0;7101.0;26009.0
332600;33543.0;7134.0;26409.0
332700;33303.0;7134.0;26169.0
332800;33185.0;7136.0;26049.0
332900;33142.5;7093.5;26049.0
333000;33082.0;7153.0;25929.0
333100;33202.0;7153.0;26049.0
333200;33252.0;7203.0;26049.0
333300;33197.0;7148.0;26049.0
333400;33237.0;7148.0;26089.0
333500;33215.0;7126.0;26089.0
333600;33237.0;7148.0;26089.0
333700;33277.0;7148.0;26129.0
333800;33146.0;7137.0;26009.0
333900;33746.0;7137.0;26609.0
334000;33271.5;7142.5;26129.0
334100;33151.5;7142.5;26009.0
334200;33266.0;7137.0;26129.0
334300;33266.0;7137.0;26129.0
334400;33306.0;7137.0;26169.0
334500;33180.5;7131.5;26049.0
334600;33317.0;7148.0;26169.0
334700;33357.0;7148.0;26209.0
334800;33220.5;7131.5;26089.0
334900;33357.0;7148.0;26209.0
335000;33357.0;7148.0;26209.0
335100;33357.0;7148.0;26209.0
335200;33466.0;7137.0;26329.0
335300;33466.0;7137.0;26329.0
335400;33762.5;7153.5;26609.0
335500;33402.5;7153.5;26249.0
335600;33506.0;7137.0;26369.0
335700;33426.0;7137.0;26289.0
335800;33479.0;7190.0;26289.0
335900;33462.0;7173.0;26289.0
336000;33384.5;7215.5;26169.0
336100;33748.5;7339.5;26409.0
336200;33543.0;7254.0;26289.0
336300;33423.0;7254.0;26169.0
336400;33627.0;7298.0;26329.0
336500;33647.0;7318.0;26329.0
336600;33437.0;7308.0;26129.0
336700;33677.0;7308.0;26369.0
336800;33695.0;7326.0;26369.0
336900;33695.0;7326.0;26369.0
337000;33631.0;7382.0;26249.0
337100;33688.0;7319.0;26369.0
337200;33751.0;7382.0;26369.0
337300;33780.0;7411.0;26369.0
337400;33780.0;7411.0;26369.0
337500;33899.5;7370.5;26529.0
337600;33820.0;7411.0;26409.0
337700;33887.0;7438.0;26449.0
337800;33765.5;7316.5;26449.0
337900;33819.5;7370.5;26449.0
338000;33860.0;7411.0;26449.0
338100;33860.0;7411.0;26449.0
338200;33873.5;7424.5;26449.0
338300;33806.0;7357.0;26449.0
338400;33846.0;7357.0;26489.0
338500;33780.0;7411.0;26369.0
338600;33993.0;7384.0;26609.0
338700;33913.0;7384.0;26529.0
338800;34033.0;7384.0;26649.0
338900;33913.0;7384.0;26529.0
339000;34033.0;7384.0;26649.0
339100;33940.0;7411.0;26529.0
339200;33913.0;7384.0;26529.0
339300;34087.0;7438.0;26649.0
339400;33939.5;7370.5;26569.0
339500;33860.0;7411.0;26449.0
339600;33980.0;7411.0;26569.0
339700;34020.0;7411.0;26609.0
339800;34047.0;7438.0;26609.0
339900;34047.0;7438.0;26609.0
340000;33940.5;7451.5;26489.0
340100;33900.0;7411.0;26489.0
340200;33927.0;7438.0;26489.0
340300;33993.0;7384.0;26609.0
340400;33953.5;7424.5;26529.0
340500;34033.0;7384.0;26649.0
340600;34060.0;7411.0;26649.0
340700;34114.0;7425.0;26689.0
340800;34114.0;7425.0;26689.0
340900;34114.0;7425.0;26689.0
341000;34089.0;7400.0;26689.0
341100;34234.0;7425.0;26809.0
341200;34143.5;7454.5;26689.0
341300;34263.5;7454.5;26809.0
341400;34143.0;7414.0;26729.0
341500;34143.0;7414.0;26729.0
341600;34143.0;7414.0;26729.0
341700;34183.0;7414.0;26769.0
341800;34183.0;7414.0;26769.0
341900;34169.5;7400.5;26769.0
342000;34210.0;7441.0;26769.0
342100;34210.0;7441.0;26769.0
342200;34183.0;7414.0;26769.0
342300;34156.0;7387.0;26769.0
342400;34316.0;7427.0;26889.0
342500;34356.0;7427.0;26929.0
342600;34268.0;7459.0;26809.0
342700;34324.0;7475.0;26849.0
342800;34308.0;7459.0;26849.0
342900;34388.0;7539.0;26849.0
343000;34388.0;7539.0;26849.0
343100;34300.0;7571.0;26729.0
343200;34153.0;7304.0;26849.0
343300;34399.0;7550.0;26849.0
343400;34439.0;7550.0;26889.0
343500;34439.0;7550.0;26889.0
343600;34439.0;7550.0;26889.0
343700;34479.0;7550.0;26929.0
343800;34438.0;7509.0;26929.0
343900;34479.0;7550.0;26929.0
344000;34079.0;7550.0;26529.0
344100;34520.0;7591.0;26929.0
344200;34428.0;7619.0;26809.0
344300;34570.5;7641.5;26929.0
344400;34498.0;7529.0;26969.0
344500;34543.0;7574.0;26969.0
344600;34108.0;7619.0;26489.0
344700;34703.0;7574.0;27129.0
344800;34515.5;7506.5;27009.0
344900;34138.0;7529.0;26609.0
345000;34538.0;7529.0;27009.0
345100;34538.0;7529.0;27009.0
345200;34470.5;7461.5;27009.0
345300;34350.5;7461.5;26889.0
345400;34578.0;7529.0;27049.0
345500;34258.0;7529.0;26729.0
345600;34543.0;7574.0;26969.0
345700;34663.0;7574.0;27089.0
345800;34639.0;7550.0;27089.0
345900;34639.0;7550.0;27089.0
346000;34447.0;7478.0;26969.0
346100;34735.0;7646.0;27089.0
346200;34667.0;7578.0;27089.0
346300;34667.0;7578.0;27089.0
346400;34707.0;7578.0;27129.0
346500;34759.0;7630.0;27129.0
346600;34707.0;7578.0;27129.0
346700;34815.0;7526.0;27289.0
346800;34695.0;7526.0;27169.0
346900;34799.0;7630.0;27169.0
347000;34539.0;7370.0;27169.0
347100;34893.0;7604.0;27289.0
347200;34643.0;7474.0;27169.0
347300;34435.0;7266.0;27169.0
347400;34735.0;7526.0;27209.0
347500;34907.0;7578.0;27329.0
347600;34907.0;7578.0;27329.0
347700;34895.0;7526.0;27369.0
347800;34785.0;7656.0;27129.0
347900;34707.0;7578.0;27129.0
348000;34811.0;7682.0;27129.0
348100;34775.0;7526.0;27249.0
348200;34775.0;7526.0;27249.0
348300;34775.0;7526.0;27249.0
348400;34895.0;7526.0;27369.0
348500;34935.0;7526.0;27409.0
348600;34945.0;7656.0;27289.0
348700;34803.0;7474.0;27329.0
348800;34855.0;7526.0;27329.0
348900;34855.0;7526.0;27329.0
349000;34751.0;7422.0;27329.0
349100;34751.0;7422.0;27329.0
349200;34855.0;7526.0;27329.0
349300;34699.0;7370.0;27329.0
349400;34437.0;7188.0;27249.0
349500;34619.0;7370.0;27249.0
349600;34661.0;7292.0;27369.0
349700;34659.0;7370.0;27289.0
349800;34821.0;7292.0;27529.0
349900;34779.0;7370.0;27409.0
350000;34503.0;7214.0;27289.0
350100;34659.0;7370.0;27289.0
350200;34779.0;7370.0;27409.0
350300;34727.0;7318.0;27409.0
350400;34767.5;7438.5;27329.0
350500;34887.5;7438.5;27449.0
350600;34817.0;7368.0;27449.0
350700;34810.0;7321.0;27489.0
350800;34643.0;7274.0;27369.0
350900;34930.0;7321.0;27609.0
351000;34857.0;7368.0;27489.0
351100;34857.0;7368.0;27489.0
351200;34666.5;7297.5;27369.0
351300;34737.0;7368.0;27369.0
351400;34826.5;7297.5;27529.0
351500;34897.0;7368.0;27529.0
351600;34944.0;7415.0;27529.0
351700;34937.0;7368.0;27569.0
351800;34930.0;7361.0;27569.0
351900;35119.0;7550.0;27569.0
352000;35014.0;7445.0;27569.0
352100;35176.0;7487.0;27689.0
352200;34812.0;7403.0;27409.0
352300;35311.0;7382.0;27929.0
352400;34991.0;7382.0;27609.0
352500;35012.0;7403.0;27609.0
352600;35012.0;7403.0;27609.0
352700;35052.0;7403.0;27649.0
352800;34968.0;7319.0;27649.0
